"Rk","G","Date","Age","Tm"," ","Opp"," ","GS","MP","FG","FGA","FG%","3P","3PA","3P%","FT","FTA","FT%","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","GmSc","+/-"
"24","23","2018-12-04","29-076","IND","","CHI","W (+6)","1","24:22","3","9",".333","0","3",".000","4","4","1.000","0","3","3","2","1","0","5","2","10","2.4","+9"
"25","24","2018-12-07","29-079","IND","@","ORL","W (+22)","1","22:50","2","8",".250","1","3",".333","6","6","1.000","0","3","3","3","1","0","3","0","11","7.2","+3"
"26","25","2018-12-08","29-080","IND","","SAC","W (+10)","1","21:00","4","9",".444","1","4",".250","1","1","1.000","3","3","6","4","2","0","2","2","10","10.3","+2"
"27","26","2018-12-10","29-082","IND","","WAS","W (+8)","1","33:04","7","13",".538","1","4",".250","3","5",".600","0","6","6","1","2","1","3","4","18","11.5","+26"
"28","27","2018-12-12","29-084","IND","","MIL","W (+16)","0","15:06","2","7",".286","0","3",".000","2","2","1.000","0","2","2","1","1","0","1","0","6","3.2","+11"
"29","28","2018-12-14","29-086","IND","@","PHI","W (+12)","0","18:59","2","11",".182","0","1",".000","5","6",".833","0","4","4","0","2","0","2","3","9","1.7","+3"
"31","29","2018-12-18","29-090","IND","","CLE","L (-1)","0","14:17","2","9",".222","0","1",".000","0","0","","1","1","2","1","0","0","0","2","4","-0.6","-9"
"32","30","2018-12-19","29-091","IND","@","TOR","L (-3)","0","12:55","2","5",".400","1","1","1.000","0","0","","0","2","2","2","0","1","2","2","5","2.2","+1"
"35","31","2018-12-26","29-098","IND","@","ATL","W (+8)","0","18:55","7","9",".778","4","4","1.000","1","2",".500","1","0","1","5","1","0","1","2","19","18.5","0"
"36","32","2018-12-28","29-100","IND","","DET","W (+37)","0","19:42","4","9",".444","0","3",".000","2","3",".667","3","0","3","3","2","0","1","0","10","10.1","+20"
"37","33","2018-12-31","29-103","IND","","ATL","W (+8)","0","18:44","3","7",".429","2","4",".500","2","4",".500","0","2","2","2","0","0","1","3","10","5.3","-3"
"38","34","2019-01-04","29-107","IND","@","CHI","W (+3)","0","18:25","5","12",".417","0","3",".000","0","0","","1","1","2","3","1","0","2","0","10","5.7","+10"
"39","35","2019-01-06","29-109","IND","@","TOR","L (-16)","0","15:15","2","8",".250","0","3",".000","1","2",".500","0","1","1","0","0","0","2","1","5","-2.3","0"
"40","36","2019-01-08","29-111","IND","@","CLE","W (+8)","0","12:25","2","7",".286","0","2",".000","1","1","1.000","0","1","1","0","0","0","1","0","5","0.2","-8"
"41","37","2019-01-09","29-112","IND","@","BOS","L (-27)","0","22:17","6","16",".375","2","6",".333","1","3",".333","0","3","3","5","0","0","2","0","15","7.8","-12"
"42","38","2019-01-11","29-114","IND","@","NYK","W (+15)","0","19:35","4","12",".333","2","5",".400","2","2","1.000","0","6","6","1","1","0","2","0","12","6.7","+5"
"43","39","2019-01-15","29-118","IND","","PHO","W (+34)","0","14:31","6","8",".750","1","1","1.000","7","8",".875","1","3","4","0","1","0","1","3","20","16.8","+12"
"44","40","2019-01-17","29-120","IND","","PHI","L (-24)","0","14:51","6","14",".429","1","4",".250","0","0","","1","1","2","0","1","0","0","2","13","6.8","-2"
"45","41","2019-01-19","29-122","IND","","DAL","W (+12)","0","25:14","7","11",".636","2","3",".667","3","4",".750","0","0","0","2","0","0","1","2","19","13.3","+18"
"46","42","2019-01-20","29-123","IND","","CHO","W (+25)","0","15:27","6","10",".600","1","1","1.000","1","1","1.000","0","1","1","5","0","0","1","1","14","11.8","+1"
"47","43","2019-01-23","29-126","IND","","TOR","W (+4)","0","26:48","3","10",".300","1","4",".250","4","4","1.000","0","3","3","4","1","0","1","3","11","7.7","-1"
"48","44","2019-01-26","29-129","IND","@","MEM","L (-3)","1","23:45","4","7",".571","1","1","1.000","0","0","","0","3","3","1","0","0","2","1","9","4.9","-8"
"52","45","2019-02-02","29-136","IND","@","MIA","W (+7)","0","16:14","0","7",".000","0","3",".000","0","0","","1","1","2","4","1","1","1","2","0","-1.2","-7"
"53","46","2019-02-04","29-138","IND","@","NOP","W (+2)","0","18:43","4","12",".333","1","3",".333","0","0","","0","2","2","2","0","0","2","0","9","2.2","-3"
"54","47","2019-02-05","29-139","IND","","LAL","W (+42)","1","25:45","2","7",".286","2","4",".500","1","2",".500","0","6","6","6","1","0","1","2","7","7.7","+15"
"55","48","2019-02-07","29-141","IND","","LAC","W (+24)","1","16:20","3","6",".500","0","1",".000","2","2","1.000","0","1","1","2","0","0","3","2","8","2.9","+7"
"56","49","2019-02-09","29-143","IND","","CLE","W (+15)","1","17:11","3","7",".429","0","1",".000","0","0","","1","6","7","3","1","1","0","2","6","7.8","+10"
"57","50","2019-02-11","29-145","IND","","CHO","W (+9)","0","20:27","4","7",".571","2","3",".667","2","2","1.000","0","1","1","2","0","0","2","1","12","8.0","+9"
"58","51","2019-02-13","29-147","IND","","MIL","L (-9)","0","18:18","3","10",".300","3","5",".600","1","2",".500","0","0","0","3","0","0","1","3","10","3.7","-8"
"59","52","2019-02-22","29-156","IND","","NOP","W (+15)","0","18:53","6","9",".667","2","4",".500","3","5",".600","0","3","3","3","2","2","1","2","17","16.9","+9"
"60","53","2019-02-23","29-157","IND","@","WAS","W (+7)","0","13:59","1","6",".167","0","3",".000","0","0","","0","1","1","1","2","0","3","1","2","-2.2","+7"
"61","54","2019-02-25","29-159","IND","@","DET","L (-4)","0","16:13","0","5",".000","0","1",".000","0","0","","1","2","3","2","0","1","0","1","0","-0.5","-2"
"64","55","2019-03-02","29-164","IND","","ORL","L (-5)","0","13:24","1","5",".200","0","2",".000","1","1","1.000","0","3","3","0","0","0","2","1","3","-1.6","-4"
"65","56","2019-03-05","29-167","IND","","CHI","W (+9)","0","13:49","3","9",".333","0","2",".000","2","4",".500","1","1","2","1","0","0","0","1","8","3.4","+2"
"66","57","2019-03-07","29-169","IND","@","MIL","L (-19)","0","11:33","1","6",".167","1","3",".333","0","0","","1","0","1","1","0","0","0","0","3","0.6","-12"
"70","58","2019-03-16","29-178","IND","@","DEN","L (-2)","0","15:37","1","5",".200","0","2",".000","3","5",".600","0","5","5","3","0","0","0","2","5","3.9","-1"
"71","59","2019-03-18","29-180","IND","@","POR","L (-8)","0","18:51","4","9",".444","0","2",".000","1","1","1.000","0","0","0","3","1","0","1","2","9","5.6","-1"
"72","60","2019-03-19","29-181","IND","@","LAC","L (-6)","0","29:03","9","16",".563","0","1",".000","1","3",".333","2","6","8","7","0","0","3","4","19","14.1","-1"
"73","61","2019-03-21","29-183","IND","@","GSW","L (-23)","0","29:18","8","17",".471","1","3",".333","3","3","1.000","0","5","5","2","1","0","3","3","20","11.0","-8"
"74","62","2019-03-24","29-186","IND","","DEN","W (+36)","0","20:24","5","9",".556","0","1",".000","1","2",".500","0","5","5","3","0","1","3","0","11","7.6","+21"
"75","63","2019-03-27","29-189","IND","@","OKC","L (-8)","0","19:37","3","9",".333","0","0","","1","2",".500","0","2","2","5","1","0","3","1","7","3.2","+2"
"76","64","2019-03-29","29-191","IND","@","BOS","L (-2)","0","20:34","3","9",".333","1","2",".500","0","0","","0","4","4","1","1","0","1","1","7","3.4","-11"
"77","65","2019-03-30","29-192","IND","","ORL","L (-5)","0","15:44","3","9",".333","0","1",".000","1","3",".333","0","3","3","0","0","0","2","2","7","-0.8","-20"
"78","66","2019-04-01","29-194","IND","","DET","W (+9)","1","26:54","4","10",".400","4","6",".667","1","2",".500","0","3","3","3","1","1","3","1","13","8.5","-8"
"79","67","2019-04-03","29-196","IND","@","DET","W (+19)","1","28:08","1","13",".077","0","4",".000","4","6",".667","1","3","4","1","1","1","0","3","6","-0.7","-1"
"80","68","2019-04-05","29-198","IND","","BOS","L (-20)","0","24:25","4","9",".444","1","1","1.000","3","6",".500","1","6","7","1","0","0","1","2","12","7.5","-12"
"82","69","2019-04-10","29-203","IND","@","ATL","W (+1)","1","26:11","9","14",".643","5","8",".625","4","5",".800","0","2","2","5","0","0","3","4","27","19.9","-3"
